action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,1,1,237.226153,0.200018,0.000000,0.000000
e2,10000,100,100000,1,2,237.222186,0.191506,0.000000,0.000000
e2,10000,100,100000,1,3,237.340514,0.195453,0.000000,0.000000
e2,10000,100,100000,1,4,237.741382,0.188297,0.000000,0.000000
e2,10000,100,100000,1,5,237.462857,0.248228,0.000000,0.000000
e2,10000,100,100000,1,6,237.336183,0.197591,0.000000,0.000000
e2,10000,100,100000,1,7,237.390159,0.210936,0.000000,0.000000
e2,10000,100,100000,1,8,237.352104,0.198869,0.000000,0.000000
e2,10000,100,100000,1,9,237.298679,0.186252,0.000000,0.000000
e2,10000,100,100000,1,10,237.394183,0.248059,0.000000,0.000000
e2,10000,100,100000,1,11,237.262972,0.189341,0.000000,0.000000
e2,10000,100,100000,1,12,237.355336,0.185131,0.000000,0.000000
e2,10000,100,100000,1,13,237.298743,0.204267,0.000000,0.000000
e2,10000,100,100000,1,14,237.260660,0.190962,0.000000,0.000000
e2,10000,100,100000,1,15,237.186875,0.190315,0.000000,0.000000
e2,10000,100,100000,1,16,237.258063,0.208741,0.000000,0.000000
e2,10000,100,100000,1,17,237.221162,0.198718,0.000000,0.000000
e2,10000,100,100000,1,18,237.191056,0.202355,0.000000,0.000000
e2,10000,100,100000,1,19,237.196513,0.191459,0.000000,0.000000
e2,10000,100,100000,1,20,237.383148,0.215664,0.000000,0.000000
e2,10000,100,100000,1,21,237.399662,0.211400,0.000000,0.000000
e2,10000,100,100000,1,22,237.266474,0.196813,0.000000,0.000000
e2,10000,100,100000,1,23,237.164591,0.191138,0.000000,0.000000
e2,10000,100,100000,1,24,237.178854,0.189317,0.000000,0.000000
e2,10000,100,100000,1,25,237.227460,0.194455,0.000000,0.000000
e2,10000,100,100000,1,26,237.316497,0.222940,0.000000,0.000000
e2,10000,100,100000,1,27,237.228199,0.190369,0.000000,0.000000
e2,10000,100,100000,1,28,237.126809,0.201077,0.000000,0.000000
e2,10000,100,100000,1,29,237.122118,0.195134,0.000000,0.000000
e2,10000,100,100000,1,30,237.269616,0.208799,0.000000,0.000000
